Year,quarter,ukos,mode,country,purpose,package,Age,Sex,duration,visits,nights,expend,sample
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Independent,35-44,Female,4-13 nights,5261.772,36237.073,3359989.073,6
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Independent,35-44,Female,14-27 nights,767.418,11511.272,1162638.434,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Independent,45-54,Male,1-3 nights,672.641,672.641,10089.614,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Independent,45-54,Male,4-13 nights,1539.930,10664.893,2711859.165,3
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Independent,45-54,Female,1-3 nights,1420.482,2840.964,532118.673,2
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Independent,45-54,Female,4-13 nights,1393.793,9987.291,1215335.368,2
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Independent,55-64,Male,1-3 nights,807.554,2422.662,173624.111,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Independent,55-64,Male,4-13 nights,1836.873,14694.985,1938493.368,2
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Independent,55-64,Female,4-13 nights,3135.091,31363.947,1925474.719,2
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Independent,65 & over,Male,4-13 nights,3711.196,36207.427,5145932.218,3
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Independent,65 & over,Female,4-13 nights,1641.569,11188.137,627593.301,2
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Independent,D/K,#NULL!,4-13 nights,807.554,6460.432,787365.155,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Independent,D/K,Male,1-3 nights,807.554,1615.108,456268.013,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Independent,D/K,Female,1-3 nights,1425.362,1425.362,537361.396,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Independent,D/K,Female,4-13 nights,3165.983,19311.157,4232034.202,2
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Independent,D/K,Don't Know/NA,4-13 nights,667.239,2668.954,406348.312,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Non-Independent,25-34,Male,1-3 nights,1425.362,4276.085,734061.323,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Non-Independent,25-34,Male,4-13 nights,905.310,3621.241,937901.425,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Non-Independent,25-34,Female,4-13 nights,807.554,3230.216,2703690.809,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Non-Independent,35-44,Male,4-13 nights,767.418,5371.927,339966.222,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Non-Independent,35-44,Female,4-13 nights,905.310,3621.241,67898.269,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Non-Independent,45-54,Female,1-3 nights,908.823,908.823,49985.251,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Non-Independent,45-54,Female,4-13 nights,770.310,5392.173,1398113.458,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Non-Independent,55-64,Female,1-3 nights,807.554,1615.108,52491.010,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Holiday,Non-Independent,65 & over,Female,4-13 nights,551.515,5515.147,388817.833,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Business,Independent,25-34,Male,1-3 nights,634.076,1902.229,326549.380,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Business,Independent,25-34,Male,4-13 nights,2118.045,12708.272,2149816.061,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Business,Independent,25-34,Male,14-27 nights,551.515,9375.749,8272.720,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Business,Independent,25-34,Female,4-13 nights,5393.780,32140.324,10642907.188,5
2023,Apr-Jun,Overseas residents,Air,Other Asia,Business,Independent,35-44,Male,1-3 nights,2607.144,7821.432,2758358.307,2
2023,Apr-Jun,Overseas residents,Air,Other Asia,Business,Independent,35-44,Male,4-13 nights,2232.682,17662.752,2792930.096,3
2023,Apr-Jun,Overseas residents,Air,Other Asia,Business,Independent,35-44,Male,28-90 nights,856.001,41088.068,1296842.150,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Business,Independent,35-44,Female,1-3 nights,1354.520,4063.561,1781194.452,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Business,Independent,35-44,Female,4-13 nights,1359.069,13551.251,4363482.126,2
2023,Apr-Jun,Overseas residents,Air,Other Asia,Business,Independent,45-54,Male,1-3 nights,3073.789,3073.789,1908823.214,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Business,Independent,45-54,Male,4-13 nights,551.515,2757.573,394332.980,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Business,Independent,45-54,Female,4-13 nights,1454.528,8618.043,4330839.244,2
2023,Apr-Jun,Overseas residents,Air,Other Asia,Business,Independent,55-64,Male,4-13 nights,3461.671,17489.434,6483178.143,2
2023,Apr-Jun,Overseas residents,Air,Other Asia,Business,Independent,65 & over,Male,4-13 nights,696.844,4877.906,1534449.703,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Study,Independent,16-24,Female,3-6 months,2951.046,318376.033,9226948.802,2
2023,Apr-Jun,Overseas residents,Air,Other Asia,Study,Independent,25-34,Female,1-3 nights,1369.366,2738.731,157477.041,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Study,Independent,25-34,Female,28-90 nights,4375.992,153159.727,8817624.294,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,0-15,Female,14-27 nights,568.270,7955.774,943895.801,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,16-24,Male,14-27 nights,665.219,17295.685,1007806.240,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,16-24,Female,4-13 nights,1332.196,8439.776,620611.971,2
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,25-34,Male,4-13 nights,3713.901,29684.589,4928732.566,4
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,25-34,Male,14-27 nights,589.814,10616.655,1188475.526,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,25-34,Male,28-90 nights,665.219,20621.778,542153.192,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,25-34,Male,3-6 months,1710.435,230908.788,11998704.805,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,25-34,Female,1-3 nights,1426.968,3676.917,1623704.201,2
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,25-34,Female,4-13 nights,1979.281,13526.569,989294.634,2
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,25-34,Female,3-6 months,807.940,87257.484,1224028.600,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,35-44,Male,1-3 nights,933.311,1866.622,480655.059,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,35-44,Male,4-13 nights,934.437,10278.808,4686202.238,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,35-44,Male,14-27 nights,1986.240,27807.363,646909.308,2
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,35-44,Female,4-13 nights,2639.903,18483.305,1604693.990,3
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,35-44,Female,14-27 nights,1303.572,18250.008,671339.569,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,35-44,Female,28-90 nights,551.515,17096.954,2671537.000,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,35-44,Female,3-6 months,436.464,56740.299,1752402.301,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,45-54,Male,1-3 nights,4675.448,8308.839,2110934.788,2
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,45-54,Male,4-13 nights,2153.513,20945.900,7082065.149,2
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,45-54,Male,14-27 nights,2444.343,37017.987,5648737.957,4
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,45-54,Female,1-3 nights,1746.472,3492.944,899432.995,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,45-54,Female,4-13 nights,767.418,7674.181,203365.799,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,45-54,Female,14-27 nights,1219.695,17075.737,323219.307,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,55-64,Male,4-13 nights,2138.088,10667.461,2055212.287,2
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,55-64,Male,14-27 nights,2409.973,35274.459,972563.097,3
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,55-64,Female,4-13 nights,709.757,3548.783,246995.323,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,55-64,Female,14-27 nights,1348.378,22922.429,1368603.863,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,55-64,Female,28-90 nights,1348.378,47193.237,1368603.863,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,65 & over,Male,4-13 nights,1993.050,18701.650,1026420.496,2
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,65 & over,Male,14-27 nights,563.153,7884.146,290023.947,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,D/K,#NULL!,4-13 nights,823.804,6590.432,878998.916,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,D/K,Male,14-27 nights,725.624,10158.738,1205261.736,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Independent,D/K,Don't Know/NA,28-90 nights,436.464,13530.379,796546.500,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,VFR,Non-Independent,25-34,Female,4-13 nights,551.515,2206.059,1984901.252,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Miscellaneous,Independent,25-34,Female,1-3 nights,1324.715,1324.715,284813.799,2
2023,Apr-Jun,Overseas residents,Air,Other Asia,Miscellaneous,Independent,25-34,Female,28-90 nights,933.311,65331.756,853979.376,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Miscellaneous,Independent,35-44,Male,14-27 nights,712.510,12112.678,3573239.896,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Miscellaneous,Independent,35-44,Female,1-3 nights,551.515,551.515,19303.013,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Miscellaneous,Independent,45-54,Female,1-3 nights,436.464,436.464,72016.533,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Transit,Independent,16-24,Male,Stay not known,#NULL!,#NULL!,21400.035,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Transit,Independent,25-34,Male,Stay not known,#NULL!,#NULL!,22060.586,3
2023,Apr-Jun,Overseas residents,Air,Other Asia,Transit,Independent,35-44,Male,Stay not known,#NULL!,#NULL!,17297.604,5
2023,Apr-Jun,Overseas residents,Air,Other Asia,Transit,Independent,35-44,Female,Stay not known,#NULL!,#NULL!,0.000,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Transit,Independent,45-54,Male,Stay not known,#NULL!,#NULL!,42079.038,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Transit,Independent,55-64,Male,Stay not known,#NULL!,#NULL!,0.000,1
2023,Apr-Jun,Overseas residents,Air,Other Asia,Transit,Independent,55-64,Female,Stay not known,#NULL!,#NULL!,11511.272,1
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,16-24,Male,4-13 nights,3070.452,19705.369,3923794.142,3
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,16-24,Male,14-27 nights,1181.724,25997.928,411239.959,1
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,16-24,Female,4-13 nights,7300.389,52319.544,3797694.358,7
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,25-34,Male,1-3 nights,528.777,528.777,18507.203,1
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,25-34,Male,4-13 nights,6282.809,43649.556,4345977.135,6
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,25-34,Male,14-27 nights,801.527,11221.384,613168.500,1
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,25-34,Female,1-3 nights,1723.877,5171.631,1131230.435,2
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,25-34,Female,4-13 nights,5964.831,39606.324,7925615.799,7
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,25-34,Female,14-27 nights,988.376,13837.266,343954.894,1
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,35-44,Male,1-3 nights,2372.105,7116.314,4173717.936,2
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,35-44,Male,4-13 nights,8597.433,63077.745,10785985.875,10
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,35-44,Male,14-27 nights,553.916,11632.230,1791917.323,1
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,35-44,Female,1-3 nights,519.296,1038.592,137613.434,1
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,35-44,Female,4-13 nights,2686.342,19068.001,3147670.029,4
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,35-44,Female,14-27 nights,988.376,13837.266,509013.707,1
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,45-54,Male,1-3 nights,1584.496,4308.730,470014.028,2
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,45-54,Male,4-13 nights,3072.694,18971.970,3231209.874,4
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,45-54,Male,14-27 nights,988.376,14825.642,1932275.336,1
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,45-54,Female,1-3 nights,1971.851,5915.552,1699072.805,3
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,45-54,Female,4-13 nights,2924.870,25251.548,7890510.714,4
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,45-54,Female,14-27 nights,517.289,9311.201,1201144.961,1
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,55-64,Male,1-3 nights,988.376,2965.128,661223.632,1
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,55-64,Male,4-13 nights,5667.897,47645.242,9638987.998,7
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,55-64,Male,14-27 nights,2208.330,42662.243,9312823.406,4
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,55-64,Female,1-3 nights,1789.904,2591.431,457263.563,2
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,55-64,Female,4-13 nights,4610.173,25234.494,4981982.284,5
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,55-64,Female,14-27 nights,2005.989,39036.366,3015777.973,3
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,65 & over,Male,4-13 nights,2143.693,15494.702,1568000.130,3
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,65 & over,Male,14-27 nights,3060.518,49579.042,4434045.669,4
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,65 & over,Female,1-3 nights,444.757,444.757,51147.015,1
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,65 & over,Female,4-13 nights,4916.790,24510.179,4826500.436,6
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,65 & over,Female,14-27 nights,2284.028,41419.786,3165738.981,3
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,65 & over,Female,28-90 nights,1470.712,79804.389,6037876.640,2
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,D/K,#NULL!,4-13 nights,961.832,6732.824,1286931.237,1
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Independent,D/K,Male,4-13 nights,1021.223,5106.113,1024286.241,1
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Non-Independent,0-15,Male,4-13 nights,1976.752,23721.027,4526762.679,2
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Non-Independent,16-24,Male,4-13 nights,3953.505,47442.054,7997939.651,4
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Non-Independent,25-34,Male,14-27 nights,282.239,3951.342,780954.569,1
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Non-Independent,25-34,Female,4-13 nights,559.890,2799.450,796723.331,1
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Non-Independent,25-34,Female,14-27 nights,403.198,10079.939,677775.110,1
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Non-Independent,35-44,Female,4-13 nights,961.832,6732.824,1105144.986,1
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Non-Independent,65 & over,Male,4-13 nights,307.276,3994.589,35336.746,1
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Non-Independent,65 & over,Female,1-3 nights,988.376,2965.128,39535.045,1
2023,Apr-Jun,Overseas residents,Air,Canada,Holiday,Non-Independent,65 & over,Female,4-13 nights,895.823,8958.233,1805084.004,1
2023,Apr-Jun,Overseas residents,Air,Canada,Business,Independent,25-34,Male,14-27 nights,988.283,13835.967,74121.251,1
2023,Apr-Jun,Overseas residents,Air,Canada,Business,Independent,25-34,Female,1-3 nights,517.289,1551.867,131391.395,1
2023,Apr-Jun,Overseas residents,Air,Canada,Business,Independent,25-34,Female,4-13 nights,443.391,2660.345,403929.013,1
2023,Apr-Jun,Overseas residents,Air,Canada,Business,Independent,35-44,Male,1-3 nights,988.376,1976.752,1003201.773,1
2023,Apr-Jun,Overseas residents,Air,Canada,Business,Independent,35-44,Male,4-13 nights,3676.348,19042.745,6407331.743,4
2023,Apr-Jun,Overseas residents,Air,Canada,Business,Independent,35-44,Female,4-13 nights,2990.406,15855.653,2097368.885,4
2023,Apr-Jun,Overseas residents,Air,Canada,Business,Independent,45-54,Male,1-3 nights,2572.684,6526.189,830744.301,3
2023,Apr-Jun,Overseas residents,Air,Canada,Business,Independent,45-54,Male,4-13 nights,3152.103,20056.080,2679406.078,4
2023,Apr-Jun,Overseas residents,Air,Canada,Business,Independent,45-54,Female,1-3 nights,482.293,964.585,79578.269,1
2023,Apr-Jun,Overseas residents,Air,Canada,Business,Independent,55-64,Male,1-3 nights,1071.816,3215.447,1730982.137,1
2023,Apr-Jun,Overseas residents,Air,Canada,Business,Independent,55-64,Male,4-13 nights,444.757,3558.053,656460.814,1
2023,Apr-Jun,Overseas residents,Air,Canada,Business,Independent,65 & over,Male,4-13 nights,988.376,11860.514,1991577.904,1
2023,Apr-Jun,Overseas residents,Air,Canada,Business,Independent,65 & over,Female,28-90 nights,988.376,44476.926,410176.094,1
2023,Apr-Jun,Overseas residents,Air,Canada,VFR,Independent,16-24,Male,4-13 nights,7190.609,43132.534,1621123.813,4
2023,Apr-Jun,Overseas residents,Air,Canada,VFR,Independent,16-24,Female,Nil Stay,768.044,0.000,26881.531,1
2023,Apr-Jun,Overseas residents,Air,Canada,VFR,Independent,16-24,Female,4-13 nights,1548.266,9158.193,458898.095,2
2023,Apr-Jun,Overseas residents,Air,Canada,VFR,Independent,25-34,Male,4-13 nights,3909.892,25125.072,2716286.130,5
2023,Apr-Jun,Overseas residents,Air,Canada,VFR,Independent,25-34,Male,14-27 nights,2186.948,40996.211,1644779.800,2
2023,Apr-Jun,Overseas residents,Air,Canada,VFR,Independent,25-34,Female,4-13 nights,4212.473,29409.464,1980619.609,5
2023,Apr-Jun,Overseas residents,Air,Canada,VFR,Independent,25-34,Female,14-27 nights,1243.409,17407.722,640355.490,1
2023,Apr-Jun,Overseas residents,Air,Canada,VFR,Independent,25-34,Female,28-90 nights,1394.159,83649.570,439160.242,1
2023,Apr-Jun,Overseas residents,Air,Canada,VFR,Independent,35-44,Male,1-3 nights,1641.667,3283.334,57241.418,2
2023,Apr-Jun,Overseas residents,Air,Canada,VFR,Independent,35-44,Male,4-13 nights,3223.036,20238.608,1412769.693,4
2023,Apr-Jun,Overseas residents,Air,Canada,VFR,Independent,35-44,Male,14-27 nights,726.995,11067.449,718331.018,2
2023,Apr-Jun,Overseas residents,Air,Canada,VFR,Independent,35-44,Female,Nil Stay,674.073,0.000,21570.346,1
2023,Apr-Jun,Overseas residents,Air,Canada,VFR,Independent,35-44,Female,4-13 nights,3650.923,27699.570,1040700.607,6
2023,Apr-Jun,Overseas residents,Air,Canada,VFR,Independent,35-44,Female,14-27 nights,988.376,18779.146,1227563.154,1
2023,Apr-Jun,Overseas residents,Air,Canada,VFR,Independent,35-44,Female,28-90 nights,551.515,27024.218,1633586.415,1
2023,Apr-Jun,Overseas residents,Air,Canada,VFR,Independent,45-54,Male,1-3 nights,2782.084,7456.738,2031523.916,3
2023,Apr-Jun,Overseas residents,Air,Canada,VFR,Independent,45-54,Male,4-13 nights,3977.040,26110.199,5202278.646,5
